player_id,注册日期,渠道,设备类型,国家/地区
8490,2024-12-16,应用商店推荐,Android,英国
8491,2023-09-05,自然流量,iOS,加拿大
8492,2023-10-29,跨推广,Android,韩国
8493,2024-12-26,跨推广,iOS,中国
8494,2023-08-03,FB广告,iOS,美国
8495,2023-06-07,自然流量,iOS,韩国
8496,2023-03-10,应用商店推荐,iOS,英国
8497,2024-01-28,FB广告,Android,中国
8498,2023-03-26,自然流量,Android,英国
8499,2023-09-24,跨推广,iOS,美国
8500,2023-03-10,应用商店推荐,Android,美国
8501,2024-09-02,自然流量,iOS,巴西
8502,2023-12-13,跨推广,Android,巴西
8503,2024-12-28,跨推广,iOS,中国
8504,2024-11-03,自然流量,Android,中国
8505,2024-02-27,自然流量,Android,中国
8506,2024-08-28,应用商店推荐,Android,德国
8507,2023-06-23,FB广告,iOS,中国
8508,2024-11-07,跨推广,iOS,韩国
8509,2023-04-25,FB广告,iOS,日本
8510,2023-08-08,FB广告,iOS,中国
8511,2023-01-31,跨推广,iOS,中国
8512,2024-06-06,自然流量,iOS,加拿大
8513,2023-12-09,跨推广,Android,加拿大
8514,2024-01-12,FB广告,iOS,德国
8515,2023-05-10,应用商店推荐,Android,韩国
8516,2024-09-08,跨推广,iOS,加拿大
8517,2024-06-22,应用商店推荐,iOS,巴西
8518,2023-01-02,自然流量,iOS,美国
8519,2023-04-11,自然流量,Android,中国
8520,2024-06-16,应用商店推荐,iOS,巴西
8521,2023-02-27,应用商店推荐,Android,美国
8522,2024-01-24,跨推广,iOS,日本
8523,2024-11-22,自然流量,iOS,英国
8524,2023-12-07,应用商店推荐,iOS,加拿大
8525,2023-01-20,Google广告,Android,巴西
8526,2023-09-12,跨推广,iOS,中国
8527,2023-11-13,跨推广,iOS,加拿大
8528,2023-02-07,Google广告,iOS,加拿大
8529,2024-10-21,自然流量,iOS,英国
8530,2024-06-20,应用商店推荐,Android,日本
8531,2024-01-21,应用商店推荐,Android,美国
8532,2024-09-24,自然流量,iOS,中国
8533,2023-01-26,Google广告,Android,中国
8534,2024-03-29,Google广告,iOS,韩国
8535,2024-11-11,Google广告,iOS,巴西
8536,2023-11-19,跨推广,iOS,韩国
8537,2024-05-27,应用商店推荐,Android,中国
8538,2023-01-13,FB广告,Android,日本
8539,2024-07-13,跨推广,iOS,德国
8540,2024-01-06,跨推广,Android,日本
8541,2023-10-18,应用商店推荐,Android,韩国
8542,2023-11-28,自然流量,iOS,韩国
8543,2024-08-28,应用商店推荐,Android,德国
8544,2023-09-18,自然流量,Android,韩国
8545,2023-07-24,应用商店推荐,Android,韩国
8546,2024-11-27,跨推广,Android,加拿大
8547,2024-11-17,Google广告,iOS,英国
8548,2024-01-22,跨推广,Android,美国
8549,2024-04-12,跨推广,Android,德国
8550,2024-02-19,FB广告,iOS,加拿大
8551,2023-03-10,跨推广,iOS,韩国
8552,2024-04-16,跨推广,Android,英国
8553,2023-04-14,跨推广,Android,英国
8554,2023-06-10,FB广告,iOS,日本
8555,2023-07-19,自然流量,iOS,韩国
8556,2023-08-04,FB广告,Android,中国
8557,2023-07-31,Google广告,Android,德国
8558,2024-05-22,自然流量,iOS,巴西
8559,2023-01-16,FB广告,iOS,英国
8560,2024-05-12,Google广告,Android,英国
8561,2023-11-28,Google广告,iOS,日本
8562,2024-12-17,应用商店推荐,Android,巴西
8563,2024-07-04,应用商店推荐,iOS,英国
8564,2024-08-23,跨推广,iOS,中国
8565,2023-09-13,自然流量,iOS,巴西
8566,2024-12-28,FB广告,Android,加拿大
8567,2023-06-21,跨推广,Android,中国
8568,2024-10-10,自然流量,iOS,美国
8569,2024-05-12,应用商店推荐,Android,美国
8570,2024-04-15,FB广告,iOS,日本
8571,2024-01-19,Google广告,iOS,英国
8572,2024-11-20,Google广告,Android,德国
8573,2024-08-11,跨推广,Android,日本
8574,2024-11-30,跨推广,Android,巴西
8575,2024-05-21,FB广告,iOS,英国
8576,2024-06-10,Google广告,Android,中国
8577,2023-11-21,跨推广,iOS,美国
8578,2023-08-02,Google广告,Android,中国
8579,2023-07-27,应用商店推荐,iOS,中国
8580,2023-06-18,跨推广,iOS,巴西
8581,2023-11-26,自然流量,iOS,加拿大
8582,2023-10-07,跨推广,Android,美国
8583,2023-11-01,应用商店推荐,iOS,英国
8584,2023-05-26,FB广告,iOS,巴西
8585,2024-05-30,Google广告,Android,美国
8586,2023-03-31,FB广告,Android,德国
8587,2024-03-28,跨推广,iOS,中国
8588,2023-03-01,自然流量,Android,美国
8589,2023-11-07,FB广告,iOS,日本
8590,2024-06-11,自然流量,iOS,中国
8591,2023-08-15,跨推广,iOS,英国
8592,2024-04-18,自然流量,iOS,英国
8593,2024-06-24,自然流量,Android,德国
8594,2024-10-24,应用商店推荐,Android,德国
8595,2023-03-20,FB广告,iOS,英国
8596,2024-03-08,跨推广,Android,中国
8597,2023-06-02,应用商店推荐,iOS,韩国
8598,2024-02-05,自然流量,iOS,巴西
8599,2023-10-06,应用商店推荐,Android,中国
8600,2023-02-26,应用商店推荐,Android,日本
8601,2023-07-05,自然流量,Android,巴西
8602,2024-02-02,跨推广,iOS,德国
8603,2024-08-27,Google广告,Android,巴西
8604,2023-06-07,应用商店推荐,Android,美国
8605,2024-11-23,FB广告,Android,英国
8606,2023-12-25,自然流量,Android,美国
8607,2024-03-15,Google广告,iOS,加拿大
8608,2024-08-11,应用商店推荐,Android,英国
8609,2024-04-10,自然流量,Android,英国
8610,2024-10-24,自然流量,iOS,中国
8611,2024-03-21,应用商店推荐,iOS,美国
8612,2024-05-02,FB广告,iOS,中国
8613,2024-06-13,自然流量,iOS,韩国
8614,2023-03-14,自然流量,iOS,美国
8615,2024-12-01,应用商店推荐,iOS,加拿大
8616,2023-01-17,Google广告,Android,英国
8617,2024-06-14,自然流量,iOS,日本
8618,2024-12-31,自然流量,Android,巴西
8619,2023-11-22,应用商店推荐,Android,英国
8620,2024-09-23,自然流量,Android,日本
8621,2024-09-04,应用商店推荐,Android,巴西
8622,2024-06-29,FB广告,iOS,德国
8623,2024-08-18,应用商店推荐,Android,加拿大
8624,2024-12-08,Google广告,Android,美国
8625,2023-07-21,自然流量,Android,中国
8626,2023-12-10,FB广告,iOS,加拿大
8627,2024-06-06,自然流量,iOS,加拿大
8628,2024-02-04,自然流量,Android,韩国
8629,2023-08-06,应用商店推荐,iOS,巴西
8630,2024-03-20,自然流量,Android,日本
8631,2023-08-10,FB广告,iOS,德国
8632,2024-01-18,跨推广,Android,加拿大
8633,2024-08-14,自然流量,iOS,中国
8634,2023-01-07,应用商店推荐,iOS,日本
8635,2023-09-29,Google广告,Android,巴西
8636,2023-01-16,自然流量,Android,美国
8637,2024-02-28,应用商店推荐,Android,巴西
8638,2024-06-07,自然流量,Android,德国
8639,2023-01-21,跨推广,iOS,德国
8640,2024-11-20,跨推广,Android,中国
8641,2023-08-16,FB广告,Android,加拿大
8642,2023-10-15,跨推广,Android,德国
8643,2023-05-14,应用商店推荐,iOS,日本
8644,2023-10-10,跨推广,Android,中国
8645,2024-02-08,应用商店推荐,Android,日本
8646,2024-10-26,自然流量,Android,日本
8647,2023-03-07,FB广告,iOS,英国
8648,2024-10-10,FB广告,Android,美国
8649,2024-08-26,跨推广,iOS,德国
8650,2024-03-12,Google广告,iOS,美国
8651,2023-09-16,跨推广,Android,英国
8652,2023-04-13,Google广告,Android,韩国
8653,2024-07-20,跨推广,Android,韩国
8654,2023-04-11,应用商店推荐,Android,巴西
8655,2023-07-17,应用商店推荐,iOS,巴西
8656,2023-08-14,Google广告,iOS,美国
8657,2024-04-07,FB广告,iOS,韩国
8658,2023-08-25,Google广告,iOS,韩国
8659,2023-01-26,自然流量,Android,英国
8660,2023-05-01,FB广告,Android,美国
8661,2024-05-20,Google广告,iOS,英国
8662,2023-07-01,自然流量,Android,美国
8663,2024-12-11,自然流量,Android,美国
8664,2024-09-25,跨推广,iOS,韩国
8665,2024-06-26,Google广告,Android,加拿大
8666,2023-11-11,应用商店推荐,iOS,加拿大
8667,2024-09-09,跨推广,Android,德国
8668,2023-09-30,FB广告,Android,英国
8669,2023-08-20,应用商店推荐,Android,日本
8670,2024-02-24,自然流量,Android,日本
8671,2024-03-17,FB广告,iOS,德国
8672,2024-05-10,跨推广,iOS,美国
8673,2023-01-24,自然流量,Android,中国
8674,2023-04-19,自然流量,iOS,中国
8675,2024-12-03,自然流量,iOS,美国
8676,2024-05-16,应用商店推荐,Android,日本
8677,2023-01-25,跨推广,Android,加拿大
8678,2023-07-06,跨推广,Android,中国
8679,2023-10-15,应用商店推荐,Android,德国
8680,2024-09-19,跨推广,Android,中国
8681,2023-12-04,自然流量,iOS,德国
8682,2023-02-06,自然流量,Android,中国
8683,2023-05-17,自然流量,Android,加拿大
8684,2024-05-22,跨推广,Android,日本
8685,2023-08-15,Google广告,Android,美国
8686,2023-11-16,FB广告,iOS,巴西
8687,2023-07-01,Google广告,Android,加拿大
8688,2023-03-27,应用商店推荐,iOS,巴西
8689,2024-04-11,Google广告,Android,英国
8690,2023-02-22,Google广告,iOS,中国
8691,2023-08-23,应用商店推荐,Android,英国
8692,2024-03-08,Google广告,iOS,中国
8693,2024-05-10,FB广告,iOS,加拿大
8694,2023-04-10,跨推广,Android,英国
8695,2024-08-21,应用商店推荐,Android,加拿大
8696,2024-02-07,Google广告,iOS,巴西
8697,2024-01-31,自然流量,Android,加拿大
8698,2024-06-10,自然流量,Android,英国
8699,2024-02-19,应用商店推荐,Android,巴西
8700,2024-09-04,自然流量,iOS,加拿大
8701,2024-11-07,FB广告,iOS,英国
8702,2024-04-07,Google广告,iOS,加拿大
8703,2024-06-24,FB广告,iOS,美国
8704,2024-09-17,FB广告,iOS,德国
8705,2024-09-10,跨推广,iOS,英国
8706,2023-12-30,Google广告,Android,加拿大
8707,2023-05-10,应用商店推荐,iOS,中国
8708,2023-03-25,自然流量,Android,韩国
8709,2023-09-28,跨推广,Android,巴西
8710,2023-09-01,FB广告,iOS,加拿大
8711,2024-01-23,自然流量,iOS,德国
8712,2023-08-02,Google广告,iOS,德国
8713,2023-06-15,FB广告,Android,加拿大
8714,2023-02-28,FB广告,iOS,德国
8715,2024-08-24,Google广告,iOS,英国
8716,2024-05-18,应用商店推荐,Android,英国
8717,2024-12-06,跨推广,Android,加拿大
8718,2023-05-03,Google广告,iOS,巴西
8719,2024-10-09,自然流量,iOS,韩国
8720,2024-02-17,自然流量,Android,韩国
8721,2023-05-19,FB广告,Android,加拿大
8722,2023-08-17,跨推广,Android,加拿大
8723,2023-10-01,应用商店推荐,iOS,加拿大
8724,2024-03-14,应用商店推荐,Android,日本
8725,2024-07-15,自然流量,iOS,巴西
8726,2023-04-28,应用商店推荐,Android,日本
8727,2024-12-14,自然流量,iOS,日本
8728,2024-04-27,跨推广,iOS,加拿大
8729,2024-01-30,FB广告,Android,巴西
8730,2024-12-03,自然流量,Android,加拿大
8731,2024-04-04,跨推广,Android,美国
8732,2024-11-23,自然流量,iOS,英国
8733,2023-03-19,Google广告,iOS,韩国
8734,2024-02-16,自然流量,iOS,美国
8735,2023-03-16,跨推广,iOS,美国
8736,2023-10-22,应用商店推荐,iOS,韩国
8737,2023-01-21,自然流量,Android,韩国
8738,2023-06-20,FB广告,Android,加拿大
8739,2023-01-15,跨推广,Android,日本
8740,2023-07-30,应用商店推荐,Android,中国
8741,2024-07-13,跨推广,iOS,英国
8742,2023-03-27,自然流量,Android,美国
8743,2023-05-29,Google广告,iOS,韩国
8744,2024-11-30,Google广告,Android,韩国
8745,2024-01-07,FB广告,Android,加拿大
8746,2024-04-24,FB广告,iOS,巴西
8747,2023-05-31,应用商店推荐,Android,巴西
8748,2023-05-21,Google广告,Android,英国
8749,2023-03-10,自然流量,iOS,巴西
8750,2023-09-17,跨推广,iOS,日本
8751,2024-06-04,跨推广,Android,巴西
8752,2024-09-24,Google广告,Android,日本
8753,2024-01-06,Google广告,Android,巴西
8754,2024-02-23,跨推广,iOS,加拿大
8755,2023-04-11,应用商店推荐,Android,美国
8756,2024-10-22,跨推广,Android,巴西
8757,2024-10-19,FB广告,iOS,加拿大
8758,2023-08-31,自然流量,Android,中国
8759,2024-05-26,Google广告,iOS,中国
8760,2024-07-08,Google广告,iOS,巴西
8761,2023-04-05,应用商店推荐,Android,德国
8762,2023-08-14,FB广告,iOS,德国
8763,2024-06-01,跨推广,iOS,日本
8764,2023-08-02,FB广告,Android,英国
8765,2024-12-18,FB广告,iOS,英国
8766,2023-03-08,应用商店推荐,iOS,美国
8767,2024-01-31,应用商店推荐,iOS,巴西
8768,2024-09-03,跨推广,iOS,德国
8769,2023-01-12,跨推广,Android,美国
8770,2023-08-25,自然流量,Android,中国
8771,2024-02-03,FB广告,Android,加拿大
8772,2024-02-11,跨推广,iOS,日本
8773,2024-04-24,应用商店推荐,Android,加拿大
8774,2024-10-08,自然流量,Android,美国
8775,2023-08-10,自然流量,Android,英国
8776,2023-06-05,应用商店推荐,Android,加拿大
8777,2024-10-15,跨推广,iOS,中国
8778,2024-03-03,应用商店推荐,iOS,中国
8779,2023-06-07,跨推广,iOS,加拿大
8780,2024-02-20,应用商店推荐,iOS,加拿大
8781,2023-11-22,应用商店推荐,iOS,美国
8782,2024-01-06,Google广告,Android,美国
8783,2023-12-10,跨推广,Android,德国
8784,2023-09-19,FB广告,Android,德国
8785,2023-10-10,Google广告,iOS,巴西
8786,2023-08-17,Google广告,iOS,加拿大
8787,2023-10-07,Google广告,Android,韩国
8788,2023-10-17,Google广告,iOS,加拿大
8789,2024-11-10,FB广告,Android,加拿大
8790,2023-02-16,Google广告,Android,加拿大
8791,2024-12-15,FB广告,iOS,加拿大
8792,2023-08-02,FB广告,iOS,英国
8793,2023-01-24,Google广告,Android,中国
8794,2023-11-17,自然流量,iOS,加拿大
8795,2023-10-01,FB广告,Android,韩国
8796,2024-07-09,Google广告,Android,德国
8797,2023-11-09,应用商店推荐,Android,中国
8798,2023-12-29,应用商店推荐,iOS,美国
8799,2024-10-29,跨推广,Android,中国
8800,2024-01-15,FB广告,Android,美国
8801,2024-12-11,FB广告,Android,日本
8802,2024-11-04,应用商店推荐,iOS,美国
8803,2024-04-14,FB广告,Android,中国
8804,2024-11-05,FB广告,iOS,巴西
8805,2023-04-26,应用商店推荐,iOS,德国
8806,2024-08-27,Google广告,iOS,加拿大
8807,2023-02-11,应用商店推荐,Android,美国
8808,2024-01-14,自然流量,Android,巴西
8809,2024-12-22,应用商店推荐,iOS,韩国
8810,2023-07-25,应用商店推荐,Android,日本
8811,2024-04-10,Google广告,Android,英国
8812,2023-10-07,应用商店推荐,Android,日本
8813,2024-10-09,应用商店推荐,Android,美国
8814,2024-09-09,Google广告,iOS,加拿大
8815,2023-04-28,应用商店推荐,Android,韩国
8816,2023-08-25,Google广告,Android,韩国
8817,2023-11-05,自然流量,iOS,巴西
8818,2024-03-31,Google广告,iOS,中国
8819,2024-04-19,FB广告,iOS,巴西
8820,2023-04-10,FB广告,Android,英国
8821,2023-09-18,Google广告,iOS,日本
8822,2023-11-01,应用商店推荐,Android,美国
8823,2023-12-20,跨推广,Android,韩国
8824,2023-10-13,跨推广,iOS,美国
8825,2023-11-24,自然流量,iOS,中国
8826,2023-04-13,自然流量,iOS,美国
8827,2023-03-04,跨推广,Android,美国
8828,2024-11-17,跨推广,iOS,英国
8829,2023-10-09,Google广告,iOS,韩国
8830,2024-03-16,跨推广,Android,英国
8831,2023-10-20,FB广告,iOS,韩国
8832,2023-01-07,自然流量,iOS,韩国
8833,2024-09-30,自然流量,iOS,德国
8834,2023-04-02,FB广告,iOS,中国
8835,2023-07-09,自然流量,iOS,巴西
8836,2024-04-20,跨推广,iOS,巴西
8837,2024-05-25,自然流量,Android,韩国
8838,2024-04-06,FB广告,iOS,加拿大
8839,2023-02-22,自然流量,Android,德国
8840,2024-04-30,跨推广,iOS,中国
8841,2024-10-05,Google广告,iOS,巴西
8842,2024-05-04,跨推广,iOS,英国
8843,2023-12-30,自然流量,iOS,中国
8844,2023-04-22,应用商店推荐,iOS,日本
8845,2024-02-13,自然流量,Android,巴西
8846,2023-01-07,自然流量,iOS,韩国
8847,2024-10-29,FB广告,iOS,日本
8848,2023-07-16,应用商店推荐,iOS,德国
8849,2024-01-02,FB广告,iOS,加拿大
8850,2023-09-07,FB广告,iOS,巴西
8851,2024-08-17,跨推广,iOS,加拿大
8852,2023-08-28,Google广告,iOS,德国
8853,2024-01-15,自然流量,Android,德国
8854,2024-04-15,应用商店推荐,iOS,巴西
8855,2024-12-01,自然流量,Android,英国
8856,2024-03-30,FB广告,iOS,美国
8857,2024-01-01,Google广告,Android,中国
8858,2023-10-17,FB广告,iOS,美国
8859,2024-02-07,自然流量,Android,加拿大
8860,2023-02-27,跨推广,Android,英国
8861,2024-06-04,自然流量,Android,韩国
8862,2023-10-31,FB广告,iOS,巴西
8863,2023-04-25,应用商店推荐,iOS,英国
8864,2023-07-29,应用商店推荐,Android,日本
8865,2023-02-10,应用商店推荐,Android,美国
8866,2023-06-22,应用商店推荐,Android,德国
8867,2023-08-22,应用商店推荐,iOS,英国
8868,2024-08-12,Google广告,iOS,日本
8869,2024-09-11,Google广告,iOS,巴西
8870,2024-02-07,跨推广,Android,英国
8871,2023-02-08,应用商店推荐,Android,德国
8872,2023-04-29,FB广告,Android,中国
8873,2023-12-01,FB广告,Android,德国
8874,2023-12-02,自然流量,Android,加拿大
8875,2024-06-22,应用商店推荐,Android,德国
8876,2024-09-07,FB广告,Android,中国
8877,2023-03-15,跨推广,iOS,韩国
8878,2023-07-10,FB广告,Android,韩国
8879,2023-11-20,跨推广,iOS,美国
8880,2023-05-27,应用商店推荐,Android,中国
8881,2023-10-11,自然流量,Android,韩国
8882,2023-08-01,自然流量,Android,英国
8883,2024-09-26,Google广告,Android,中国
8884,2024-12-18,应用商店推荐,iOS,加拿大
8885,2024-01-29,FB广告,iOS,日本
8886,2023-12-05,自然流量,Android,巴西
8887,2023-01-22,跨推广,Android,巴西
8888,2023-04-15,跨推广,iOS,加拿大
8889,2024-04-10,FB广告,Android,韩国
8890,2024-04-03,FB广告,iOS,德国
8891,2024-03-07,应用商店推荐,iOS,美国
8892,2024-12-16,FB广告,Android,巴西
8893,2024-09-10,FB广告,Android,英国
8894,2023-08-09,FB广告,iOS,韩国
8895,2024-01-14,自然流量,iOS,英国
8896,2023-08-10,应用商店推荐,Android,韩国
8897,2023-09-15,FB广告,Android,日本
8898,2024-12-13,FB广告,iOS,中国
8899,2024-01-02,跨推广,iOS,巴西
8900,2023-12-15,自然流量,iOS,加拿大
8901,2023-08-13,FB广告,Android,巴西
8902,2024-12-14,自然流量,iOS,加拿大
8903,2023-08-24,应用商店推荐,iOS,英国
8904,2023-07-02,应用商店推荐,iOS,德国
8905,2024-12-12,Google广告,Android,巴西
8906,2024-03-19,跨推广,Android,英国
8907,2024-09-14,Google广告,Android,加拿大
8908,2023-01-06,自然流量,Android,德国
8909,2023-08-24,跨推广,iOS,日本
8910,2023-05-07,FB广告,Android,中国
8911,2023-04-14,跨推广,iOS,美国
8912,2024-04-24,跨推广,Android,中国
8913,2023-06-04,应用商店推荐,Android,德国
8914,2023-09-14,Google广告,iOS,巴西
8915,2023-08-23,应用商店推荐,iOS,美国
8916,2024-05-14,应用商店推荐,iOS,德国
8917,2023-10-16,Google广告,iOS,英国
8918,2024-05-24,应用商店推荐,Android,韩国
8919,2024-07-05,跨推广,iOS,德国
8920,2024-12-09,自然流量,iOS,英国
8921,2024-07-22,FB广告,iOS,日本
8922,2023-10-25,FB广告,Android,韩国
8923,2024-09-01,应用商店推荐,iOS,中国
8924,2023-05-17,Google广告,Android,韩国
8925,2024-01-11,跨推广,iOS,英国
8926,2023-03-28,应用商店推荐,Android,中国
8927,2024-02-23,跨推广,Android,中国
8928,2023-07-18,跨推广,Android,日本
8929,2024-04-07,FB广告,Android,巴西
8930,2024-03-12,自然流量,Android,美国
8931,2023-11-06,自然流量,iOS,德国
8932,2024-08-18,Google广告,iOS,韩国
8933,2023-10-08,自然流量,iOS,日本
8934,2023-11-19,应用商店推荐,Android,日本
8935,2024-12-02,FB广告,Android,韩国
8936,2023-06-01,FB广告,Android,英国
8937,2023-10-29,跨推广,iOS,美国
